text,label
Your OTP for a transaction of INR 1500 is 4292. Do not share this OTP with anyone including bank officials.,spam
"Hello Vikram, your FEDEX package with tracking code GB-8321-G23 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam
Badhai ho! Aapne Rs 2000 ka prize jeeta hai. Abhi claim kare cutt.ly/fakeapp par WARNA offer khatam ho jayega.,spam
"Hello Vikram, your FEDEX package with tracking code GB-2900-E76 is waiting for you to set delivery preferences: e3fmr.info/track",spam
Badhai ho! Aapne Rs 2000 ka prize jeeta hai. Abhi claim kare e5nbu.xyz/claim par warna offer khatam ho jayega.,spam
"Attention Customer, Your electricity bill of Rs 200 with State Electricity Board is pending. Kindly respond right now to avoid penalty, otherwise you will lose this offer. Click the link below and install the app to proceed. bijli-bill-pay.xyz Electricity_Pay.apk",spam
"Congratulations! InstaCredit se Rs 200 ka pre-approved offer mila hai. Kripya aaj hi action le, warna aapka account block ho jayega. Niche diye link se app install kare. instacredit-loan.info InstaCredit.apk",spam
"অসাধারণ, এখন ফিরে আসুন।",ham
"You have received a cashback of Rs 25000 from UPI Rewards. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। upi-cashback-claim.xyz UPI_Cashback.apk",spam
"ਪਿਆਰੇ ਗਾਹਕ , INR 1000 was debited from your ICICI Bank account. If THIS was not done by you, secure your account now. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] ICICI_Verify.apk 14 MB . APK",spam
"आपका ICICI Bank केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] ICICI_Verify.apk 14 MB . APK",spam
"Attention Customer, Income Tax Dept e-Filing: You are eligible for a refund of Rs 2000. Please act immediately or your connection will be disconnected. Click and open the pdf file below and check your details. [Forwarded] IT_Refund_Portal.apk 14 MB . APK",spam
"Priya Grahak, Aapke SBI account se Rs 200 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. turant jawab de, nahi to connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam
آپ کچھ پڑھتے ہیں امتحان کے لئے کچھ پڑھتے ہیں,ham
"Priya Grahak, Aapka PNB KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya aaj hi action le, warna legal action hoga. Niche diye link se app install kare. pnb-ekyc-verify.xyz PNB_eKYC.apk",spam
তুমি কি ৩ জুনে সুরআনের জন্য উপলব্ধ?,ham
"Dear Customer, Congratulations! HR Recruitment Cell se Rs 500 ka pre-approved offer mila hai. Kripya 24 ghante ke andar action le, warna legal action hoga. Is message ke sath attach QR code scan kare aur turant verify kare.",spam
"आदरणीय ग्राहक, आपका BlueDart पार्सल ट्रैकिंग कोड GB-8756-G96 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। आपके हालिया अनुरोध के संबंध में एक महत्वपूर्ण अपडेट है। कृपया नीचे दिया गया दस्तावेज़ खोलें और प्रक्रिया पूरी करने हेतु चरणों का पालन करें। [अग्रेषित] BlueDart_Track.apk",spam
"Dear Customer, Income Tax Department: You are eligible for a refund of Rs 1500. Please act right now to avoid penalty or your account will be blocked. Click and open the pdf file below and check your details. [Forwarded] TaxRefund_IT.apk 14 MB . APK",spam
يا شاطئ أنت تأخذ الحافلة,ham
"Hello Vikram, your FEDEX package with tracking code GB-4659-E95 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam
Your OTP for a transaction of INR 500 is 3940. Do not share this OTP with anyone including bank officials.,spam
"प्रिय उपयोगकर्ता, Netflix: Your membership has expired. कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। netflix-update-app.xyz Netflix_Update.apk",spam
عزیز صارف، Your BlueDart parcel with tracking code GB-6166-H49 could not be delivered due to incomplete address. براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] BlueDart_Track.apk 14 MB . APK,spam
ههههههههههههههههههههه,ham
"ਮੈਨੂੰ ਕਾਲ ਕਰ ਰਹੇ ਹਨ, ਪਰ யாரும் e-ਅੱਠੇ ਨਾ ਕਰ ਰਹੇ ਹਨ. ਮੈਨੂੰ ਦੋਨੋ ਨੂੰ ਸਵਾਲ ਕਰ ਰਹੇ ਹਨ, ਜੋ ਕਿ ਹੈ, ਜੋ ਕਿ ਹੈ, ਜੋ ਕਿ ਹੈ.",ham
Congratulations! You have won a cash prize of Rs 50000. Claim now at e3fmr.info/track before it expires.,spam
"அன்புள்ள வாடிக்கையாளர், உங்கள் PNB KYC காலாவதியாகிவிட்டது, மீண்டும் சரிபார்ப்பு தேவை. தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும். pnb-ekyc-verify.xyz PNB_eKYC.apk",spam
Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,ham
أخبرها بالضبط ما تقوله الآن.,ham
"प्रिय उपयोगकर्ता, आपके वाहन पर एक यातायात नियम उल्लंघन दर्ज किया गया है। जुर्माना राशि: रु 1500। चालान संख्या: CH23537607। कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam
"Hello Manoj , your FEDEX package with tracking code GB-1235-E27 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam
عمي ج، مجرد التحقق منك.,ham
"I can probably come by, everybody's done around &lt;#&gt; right?",ham
লন্ডন থেকে ব্ল্যাক্টো (Blacko from London),ham
7 lor... Change 2 suntec... Wat time u coming?,ham
متى / أين سأحصل عليك,ham
محترم گاہک، Income Tax Dept e-Filing: You are eligible for a refund of Rs 2000. براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ Click and open the pdf file below and check your details. [Forwarded] IT_Refund_Portal.apk 14 MB . APK,spam
"आदरणीय ग्राहक, आपका India Post पार्सल ट्रैकिंग कोड GB-5956-F75 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। indiapost-track..info IndiaPost_Track.apk",spam
"INR 750 was debited from your Paytm Payments Bank account. If this was not done by you, secure your account now. براہ کرم فوری طور پر اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] Paytm_Secure.apk",spam
Your OTP for a transaction of INR 500 is 8324. Do not share this OTP with anyone including bank officials.,spam
میں گھر تک پہنچ جاؤں گا &lt;#&gt; منٹ میں,ham
"Hello Pooja, your FEDEX package with tracking code GB-9753-A43 is waiting for you to set delivery preferences: bedy13.com/update",spam
عزیز صارف، Your DTDC Courier parcel with tracking code GB-6809-F42 could not be delivered due to incomplete address. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ نیچے دیے گئے لنک سے ایپ انسٹال کریں۔ dtdc-parcel-track.in DTDC_Parcel.apk,spam
"प्रिय ग्राहक, आपके RBL Bank खाते से रु 200 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] RBL_Protect.apk 14 MB . APK",spam
Your OTP for a transaction of INR 200 is 4031. Do not share this OTP with anyone including bank officials.,spam
"প্রিয় গ্রাহক , Your electricity bill of Rs 5000 with Power Distribution Co is pending. অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] PowerPay_App.apk 14 MB . APK",spam
"Namaste Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. turant jawab de, nahi to legal action hoga. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare. [Forwarded] Hotstar_Renew.apk",spam
Badhai ho! Aapne Rs 200 ka prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam ho jayega.,spam
"Hello Rajesh, your FEDEX package with tracking code GB-4512-D48 is waiting for you to set delivery preferences: bedy13.com/update",spam
"प्रिय ग्राहक, आपका ICICI Bank केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] ICICI_Verify.apk 14 MB . APK",spam
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, You have received a cashback of Rs 50000 from PhonePe Rewards. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Click and open the pdf file below and check your details. [Forwarded] PhonePe_Reward.apk 14 MB . APK",spam
أعتذر عن إغلاق لوحة المفاتيح,ham
"Hello Priya, your FEDEX package with tracking code GB-8738-C88 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam
"அன்புள்ள வாடிக்கையாளர், Income Tax Department: You are eligible for a refund of Rs 750. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். Click and open the pdf file below and check your details. [Forwarded] TaxRefund_IT.apk 14 MB . APK",spam
"प्रिय ग्राहक , आपके RBL Bank खाते से रु 5000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। rbl-protect-acc.info RBL_Protect.apk",spam
K:)k:) ਜੋ ਕਿ ਟਿੱਪਣੀ ਹੈ ਤੁਹਾਨੂੰ ਤਬਦੀਲ ਕਰਨ ਲਈ ਚਾਹੁੰਦੇ ਹੋ?acc ਨਹੀ ਹੈ?,ham
"প্রিয় গ্রাহক, আপনার PNB কেওয়াইসি মেয়াদ শেষ হয়ে গেছে এবং পুনরায় যাচাই করা প্রয়োজন। অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। এই বার্তার সাথে সংযুক্ত কিউআর কোডটি স্ক্যান করুন এবং অবিলম্বে যাচাই করুন।",spam
"Hello Pooja, your FEDEX package with tracking code GB-2014-F66 is waiting for you to set delivery preferences: tinyurl.com/y8mfraud",spam
"Priya Grahak, Aapka India Post parcel tracking GB-4492-G23 address adhura hone ki wajah se deliver nahi ho paya. turant jawab de, nahi to legal action hoga. Niche diye link se app install kare. indiapost-track.info IndiaPost_Track.apk",spam
اب بھی ہمیشہ کے طور پر انتظار کر رہے ہیں ... Ü واپس آتے ہیں sch oredi؟,ham
"Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. Kripya aaj hi action le, warna legal action hoga. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] WhatsApp_Verify.apk 14 MB . APK",spam
"আপনি জানেন কোথায় বাস কত সময় আছে, আমি কিছু জিনিস খুঁজে বের করতে হবে।",ham
"प्रिय उपयोगकर्ता, आपका PNB केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। हमने आपसे संपर्क करने का प्रयास किया। कृपया नीचे दिए गए नंबर पर कॉल करें, हमारा प्रतिनिधि आपको सत्यापन प्रक्रिया में मार्गदर्शन करेगा।",spam
Badhai ho! Aapne Rs 200 ka prize jeeta hai. Abhi claim kare cutt.ly/fakeapp par warna offer khatam ho jayega.,spam
"प्रिय ग्राहक, Congratulations! You are eligible for a pre-approved offer of Rs 2000 from InstaCredit. कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। instacredit-loan.info InstaCredit.apk",spam
Badhai ho! Aapne Rs 50000 ka prize jeeta hai. Abhi claim kare bedy13.com/update par warna offer khatam HO jayega.,spam
"Dear User, Income Tax Department: You are eligible for a refund of Rs 2000. Please act right now to avoid penalty or your account will be blocked. Please check the attached file for full details and open it to proceed. [Forwarded] TaxRefund_IT.apk 14 MB . APK",spam
"Aapke vehicle par traffic violation record hua hai. Fine: Rs 200. Challan number: CH37110707. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam
"Your electricity bill of Rs 750 with State Electricity Board is pending. कृपया आजच कारवाई करा, अन्यथा तुमचे खाते बंद होईल. कृपया संलग्न फाईल तपासा आणि पुढे जाण्यासाठी ती उघडा. [फॉरवर्ड केलेले] Electricity_Pay.apk 14 MB . APK",spam
"Dear Customer, Congratulations! You are eligible for a pre-approved offer of Rs 50000 from InstaCredit.. Kindly respond immediatly, otherwise your connection will be disconnected. SCAN the QR code attached to this message to complete verification instantly.",spam
"অভিনন্দন! InstaCredit থেকে 2000 টাকার প্রাক-অনুমোদিত অফারের জন্য আপনি যোগ্য। অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] InstaCredit.apk 14 MB . APK",spam
मैं तुम मुझे गले नहीं लगाने देते हैं...... तो मैं आँसू में तोड़ नहीं है.,ham
दिल्ली आणि चेन्नई अजूनही शांत आहेत.,ham
"Dear Vehicle Owner, Your electricity bill of Rs 1000 with State Electricity Board is pending. Kindly respond today itself, otherwise your service will be suspended permanently. Please check the attached file for full details and open it to proceed. [Forwarded] Electricity_Pay.apk 14 MB . APK",spam
O. Well uv causes mutations. الشمسية هي مثل الأيام الأساسية,ham
"ਤੁਹਾਡੀ PNB KYC ਦੀ ਮਿਆਦ ਖਤਮ ਹੋ ਗਈ ਹੈ ਅਤੇ ਮੁੜ ਪੁਸ਼ਟੀ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Click and open teh pdf file below and check ur details. [Forwarded] PNB_eKYC.apk 14 MB . APK",spam
* यह सोच रहा था कि इन्हें ट्रेन में ले जाने के लिए 2 लाल लाल लाल लाल लाल लाल रंग के टायरों का इस्तेमाल किया जा सकता है,ham
"Namaste Customer, Aapke VEHICLE par traffic violation record hua hai. Fine: Rs 2000. Challan number: CH96382807. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] eChallan_Pay.apk 14 MB . APK",spam
"Disney+ Hotstar: Aapki membership expire ho gayi hai. 24 ghante ke andar jawab de, nahi to connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] Hotstar_Renew.apk 14 MB . APK",spam
"Dear Sir/Madam, Income Tax Department: You are eligible for a refund of Rs 750. Kindly respond immediately, otherwise your account will be blocked. Please check the attached file for full details and open it to proceed. [Forwarded] TaxRefund_IT.apk 14 MB . APK",spam
"আপনার ICICI Bank কেওয়াইসি মেয়াদ শেষ হয়ে গেছে এবং পুনরায় যাচাই করা প্রয়োজন। অনুগ্রহ করে আজই ব্যবস্থা নিন , নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। We tried to reach you regarding your pending issue. Call us back on teh number below and our representative will guide you through the verification process.",spam
"அன்புள்ள வாடிக்கையாளர், Income Tax Department: You are eligible for a refund of Rs 750. தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும். incometax-refund.xyz TaxRefund_IT.apk",spam
आप अभी भी gautham के साथ खेल रहे हैं?,ham
"Namaste Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. 24 ghante ke andar jawab de, nahi to legal action hoga. Niche diye link se app install kare. hotstar-renew.info Hotstar_Renew.apk",spam
"प्रिय ग्राहक, INR 750 was debited from your ICICI Bank account. If this was not done by you, secure your account now. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. icici-verify-kyc.xyz ICICI_Verify.apk",spam
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,ham
"Priya Grahak, Aapka FedEx parcel tracking GB-8784-G10 address adhura hone ki wajah se deliver nahi ho paya.. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Is message ke sath attach QR code scan kare aur turant verify kare.",spam
"एरी, हैलो, बातें ‘ योजना बनाने के लिए काफी जाना गया था - धीरे घर में लटक रहा है एक और बंद लटका हुआ है",ham
"प्रिय ग्राहक, तुमचे FedEx पार्सल ट्रॅकिंग कोड GB-3260-G10 अपूर्ण पत्त्यामुळे वितरित होऊ शकले नाही. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल. या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",spam
میں اب گھر جاؤں گا,ham
Juz go google n search 4 qet...,ham
तो अगर तुम किसी के दबाव में नहीं हो,ham
"Dear Customer, AAPKA HDFC Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] HDFC_KYCUpdate.apk 14 MB . APK",spam
"प्रिय ग्राहक, You have received a cashback of Rs 200 from PhonePe Rewards. कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. phonepe-reward.info PhonePe_Reward.apk",spam
Not tonight mate. Catching up on some sleep. This is my new number by the way.,ham
"Attention Customer, Congratulations! You are eligible for a pre-approved offer of Rs 5000 from InstaCredit. Kindly respond before midnight, otherwise your connection will be disconnected. Click the link below and install the app to proceed. instacredit-loan.info InstaCredit.apk",spam
"प्रिय उपयोगकर्ता, आपका FedEx पार्सल ट्रैकिंग कोड GB-5264-E53 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam
Your WhatsApp account will be suspended due to unusual login activity. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] WhatsApp_Verify.apk 14 MB . APK,spam
"प्रिय उपयोगकर्ता, आपका State Electricity Board बिजली बिल रु 500 बकाया है। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] Electricity_Pay.apk 14 MB . APK",spam
"ਪਿਆਰੇ ਗਾਹਕ, ਅਸਾਧਾਰਨ ਲੌਗਇਨ ਗਤੀਵਿਧੀ ਕਾਰਨ ਤੁਹਾਡਾ Google Account ਖਾਤਾ ਮੁਅੱਤਲ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Click and open the pdf file below and check your details. [Forwarded] Google_Secure.apk 14 MB . APK",spam
"Attention Customer, Your electricity bill of Rs 50000 with Power Distribution Co is pending. Please act immediately or your account will be blocked. Click the link below and install the app to proceed. powerpay-bill.in PowerPay_App.apk",spam
के- : (R) राख में रॉकिंग:),ham
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, ਤੁਹਾਡੀ Bank of Baroda KYC ਦੀ ਮਿਆਦ ਖਤਮ ਹੋ ਗਈ ਹੈ ਅਤੇ ਮੁੜ ਪੁਸ਼ਟੀ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded]",spam
"Dear Customer, Aapka ICICI Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Attached file check kare aur use khol kar aage badhe. [Forwarded] ICICI_Verify.apk 14 MB . APK",spam
تم سے سننے کے لئے اچھا ہے,ham
"प्रिय ग्राहक, Income Tax Dept e-Filing: आप रु 200 की वापसी के पात्र हैं। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] IT_Refund_Portal.apk 14 MB . APK",spam
"प्रिय ग्राहक, You have received a cashback of Rs 25000 from Paytm Cashback. कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] Paytm_Cashback.apk 14 MB . APK",spam
Your OTP for a transaction of INR 200 is 8123. Do not share this OTP with anyone including bank officials.,spam
তুমি এত দুর্বল হই।,ham
"ਬੁਨਿਆਦੀ ਹੈ. ਪਰ dun ਇਸ ਨੂੰ ਕਹਿੰਦਾ ਹੈ, ਜੋ ਕਿ ਇਸ ਨੂੰ ਮਦਦ ਕਰੇਗਾ ...",ham
"ਪਿਆਰੇ ਗਾਹਕ, Netflix: Your membership has expired. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"Netflix: Aapki membership expire ho gayi hai. Kripya 24 ghante ke andar action le, warna connection cut ho jayega. Niche diye link se app install kare. netflix-update-app.xyz Netflix_Update.apk",spam
"प्रिय ग्राहक, तुमचे Bank of Baroda केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. bob-update-kyc.in BOB_Update.apk",spam
"Priya Grahak, Aapka Power Distribution Co bijli bill Rs 500 pending hai. Kripya turant action le, warna aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe. [Forwarded] PowerPay_App.apk 14 MB . APK",spam
"INR 200 was debited from your Paytm Payments Bank account.. If this was not done by you, SECURE your account now. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ Click and open the pdf file below and check your details. [Forwarded] Paytm_Secure.apk 14 MB . APK",spam
اچھا ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔,ham
Your OTP for a transaction of INR 500 is 5206. Do not share this OTP with anyone including bank officials.,spam
"Hello Vikram, your FEDEX package with tracking code GB-8500-A43 is waiting for you to set delivery preferences: e5nbu.xyz/claim",spam
"Dear User, Congratulations! You are eligible for a pre-approved offer of Rs 200 from HR Recruitment Cell. Please act right now to avoid penalty or your service will be suspended permanently. Click the link below and install the app to proceed. job-portal-apply.tk Job_Portal.apk",spam
"Dear Customer, Aapke SBI account se Rs 1500 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. turant jawab de, nahi to legal action hoga. Attached file check kare aur use khol kar aage badhe. [Forwarded] SBI_Secure.apk 14 MB . APK",spam
"प्रिय उपयोगकर्ता, Income Tax Dept e-Filing: आप रु 2000 की वापसी के पात्र हैं। कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] IT_Refund_Portal.apk 14 MB . APK",spam
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",ham
"प्रिय उपयोगकर्ता, Income Tax Department: आप रु 750 की वापसी के पात्र हैं। कृपया आज ही कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",spam
"அன்புள்ள வாடிக்கையாளர், Your BlueDart parcel with tracking code GB-2606-C43 could not be delivered due to incomplete address. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும். [அனுப்பப்பட்டது] BlueDart_Track.apk 14 MB . APK",spam
