text,label,language,category,metadata,source,stratify_col
TATA Power: Bill for March is INR 1187. Due: 2025-09-22. Pay via UPI: 8078787302@ok9560709596,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Dear i am not denying your words please,0,en,public_dataset,{},sms_spam,0_en
Your driving license renewal application has been received. Track at parivahan.gov.in/DL-47148769,0,en,legitimate_govt,"{""sender"": ""406606"", ""language"": ""en""}",synthetic_ham,0_en
انتهيت يا ليو؟,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"Sir, i am waiting for your call.",0,en,public_dataset,{},sms_spam,0_en
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,en,public_dataset,{},sms_spam,0_en
Get rich quick! Earn ₹7702543569 daily from home. Call Imphal,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Ekaja: Can you send me the notes for yesterday's class?,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: You won 1 year free subscription! Call 644 to claim.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7937435429,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Kotak Mahindra Bank: OTP 4542 for transaction of INR 19795 at 90141. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Delivery fail ho gayi. Reschedule karo: tinyurl.com/yvb89kw,1,hi_latn,delivery_notification,"{""sender"": ""+869261220551"", ""language"": ""hi_latn""}",synthetic_spam,1_hi_latn
"ਪਿਆਰੇ ਗਾਹਕ, Your FedEx parcel with tracking code GB-3610-F22 could not be delivered due to incomplete address. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] FedEx_Delivery.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Your India Post parcel with tracking code GB-6251-G79 could not be delivered due to incomplete address. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। indiapost-track.info IndiaPost_Track.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
UPI of INR 4889 to 37187 from A/C XX54829 successful. Ref No. Subramaniam - Yes Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Electricity bill refund of INR 434 approved! Claim now: http://refund-powerRamagundam.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"* Was really good to see you the other day dudette, been missing you!",0,en,public_dataset,{},sms_spam,0_en
Axis Bank: INR 3909 spent on your Card XX42614 at 92118 on Rana. Available limit: INR 9274.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 444. Data balance: 110GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Paytm Cashback இலிருந்து ரூ 50000 கேஷ்பேக் பெற்றுள்ளீர்கள். தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும் , இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். Click and open the pdf file below and check your details. [Forwarded] Paytm_Cashback.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
పెళ్ళి ఆహ్వానం 💒 కార్డ్ డౌన్‌లోడ్ చేయండి: bit.ly/3xK2mN/invitation.apk,1,te,wedding_invitation,"{""sender"": ""+918520942708"", ""language"": ""te""}",synthetic_spam,1_te
Your debit card XXHDFC has been blocked. Call immediately: 388 to reactivate.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your Amazon order #589026 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"प्रिय ग्राहक, असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। google-secure-login.tk Google_Secure.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Aapko UPI Rewards se Rs 2000 cashback mila hai. aaj hi jawab de, nahi to aapka account block ho jayega. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare. [Forwarded] UPI_Cashback.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Jio: You won 1 year free subscription! Call 422 to claim.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your SBI account XX4405 has been debited with INR 34903. Avl bal: INR 53901. -State Bank of India,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 1GB/day. Data balance 485GB. Active plans: 386,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your debit card XXSBI has been blocked. Call immediately: 398 to reactivate.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 775. Data balance: 245GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"आपका FedEx पार्सल ट्रैकिंग कोड GB-4565-A36 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Axis Bank: Unusual login detected from new device. Secure your account: http://verify-bank960.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
TATA Power: Bill for April is INR 1586. Due: 2025-09-08. Pay via UPI: 8593242200@ok8589035525,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Get rich quick! Earn ₹7453587149 daily from home. Call Kota,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hey, the party is at Guneet at Burhanpur PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Get 50% discount on your 395 electricity bill! Pay only INR Bihar Sharif. Limited time: http://bill-discount633.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Flipkart ऑर्डर अपडेट: पता समस्या के कारण पार्सल रुका। वेरीफाई करें: cutt.ly/2wR4kLm,1,hi,delivery_notification,"{""sender"": ""VM-HDFC"", ""language"": ""hi""}",synthetic_spam,1_hi
"محترم گاہک، INR 750 was debited from your SBI account. If this was not done by you, secure your account now. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] SBI_Secure.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"प्रिय उपयोगकर्ता, आपका DTDC Courier पार्सल ट्रैकिंग कोड GB-9631-A42 अधूरे पते के कारण वितरित नहीं किया जा सका। कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। इस संदेश के साथ संलग्न क्यूआर कोड स्कैन करें और तुरंत सत्यापित करें।",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Dear Customer, Income Tax Department: Aapko Rs 2000 ka refund milne wala hai. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche diye link se app install kare. incometax-refund.xyz TaxRefund_IT.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Going for dinner.msg you after.,0,en,public_dataset,{},sms_spam,0_en
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,0,en,public_dataset,{},sms_spam,0_en
XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,1,en,public_dataset,{},sms_spam,1_en
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",0,en,public_dataset,{},sms_spam,0_en
"Dear Customer, Aapka FedEx parcel tracking GB-9261-A64 address adhura hone ki wajah se deliver nahi ho paya. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Attached file check kare aur use khol kar aage badhe. [Forwarded] FedEx_Delivery.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Your PNB account XX2501 has balance of INR 29081 as on 71849.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
On ma way to school. Can you pls send me ashley's number,0,en,public_dataset,{},sms_spam,0_en
Passport Seva: Your appointment is confirmed for 8093 at March,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Dear Customer, Congratulations! QuickLoan Finance se Rs 500 ka pre-approved offer mila hai. Kripya jaldi se jaldi action le, warna connection cut ho jayega. Niche diye link se app install kare. quickloan-approve.xyz Loan_Approval.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Jio: आपका ₹2,500 का रिचार्ज सफल। वैधता: 28 दिन। STOP भेजें अनसब्सक्राइब करने के लिए।",0,hi,legitimate_promo,"{""sender"": ""+919410159643"", ""language"": ""hi""}",synthetic_ham,0_hi
Amazon: You won iPhone 15! Claim now: http://amazon-gift875.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify933.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
TATA Power: Bill for August is INR 4151. Due: 2025-09-23. Pay via UPI: 9942298288@ok7006733674,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Adani Electricity: Your bill of INR May for 2880 is generated. Due date: 2025-09-01.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hi Panini, are we meeting today at Pondicherry?",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
EPFO: Pension contribution of INR 16885 received for June. Total balance: INR 134362,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0,en,public_dataset,{},sms_spam,0_en
Income Tax Dept: Your refund of INR 1612 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
X2 &lt;#&gt; . Are you going to get that,0,en,public_dataset,{},sms_spam,0_en
मॅडॉक बेबी डॅल्स (Madoke Barolla) - मॅडॉक बेबी डॅल्स (Madoke Barolla) - मॅडॉक बेबी डॅल्स (Madoke Barolla),0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
EPFO: Pension contribution of INR 13895 received for September. Total balance: INR 120221,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax: You have pending refund of INR 983. Claim now: http://tax-refund875.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your debit card XXHDFC has been blocked. Call immediately: 921 to reactivate.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
BSES: Your electricity bill for October is INR 4871. Due date: 2025-09-23. Pay online: https://bsesdelhi.com,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Myntra: Your return for order 727828 has been processed. Refund INR Konda, Anne and Deep initiated.",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
True. Its easier with her here.,0,en,public_dataset,{},sms_spam,0_en
Axis Bank: INR 4424 spent on your Card XX16462 at 19413 on Parikh. Available limit: INR 9306.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
UPI of INR 2279 to 18565 from A/C XX54223 successful. Ref No. Oommen - Yes Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
TATA Power: Bill for December is INR 2047. Due: 2025-09-05. Pay via UPI: 8724809345@ok9882271361,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Barkha: Doctor appointment confirmed for Haridwar at 9,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
আমি ক্যারলস লিখব এবং আপনাকে জানতে দেব।,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"Hey, the party is at Abhiram at Parbhani PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"SBI Free Msg: Your bill is paid. Thanks, here's a little gift for you: e5nbu.xyz/claim",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Your SBI Bank KYC will expire in 24 hours. Update here: http://kyc-update888.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your Amazon order #812084 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Single women in 7100124136 waiting to meet you! Call Karnal,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Fiyaz: Doctor appointment confirmed for Barasat at 8,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 2GB/day. Data balance 909GB. Active plans: 389,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"आपका Bank of Baroda केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया आज ही कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। bob-update-kyc.in BOB_Update.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
MSEDCL: Bill amount INR September for 1075. Pay at https://mahadiscom.in by 2025-09-03,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 3GB/day. Data balance 432GB. Active plans: 142,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Single women in 8093159016 waiting to meet you! Call Aurangabad,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Namaste Customer, Aapka Power Distribution Co bijli bill Rs 25000 pending hai.. KRIPYA 24 ghante ke andar action le, warna connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] PowerPay_App.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,1,en,public_dataset,{},sms_spam,1_en
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 439. Data balance: 344GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
EPFO: Pension contribution of INR 9236 received for March. Total balance: INR 63395,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
I anything lor.,0,en,public_dataset,{},sms_spam,0_en
तुम्ही गॅलीलियो किंवा डोबी लावता आहात.,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Aadhaar: Your update request 8046 has been approved.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0,en,public_dataset,{},sms_spam,0_en
EPFO: Pension contribution of INR 18773 received for October. Total balance: INR 87384,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Swiggy: Order from 441024 delivered. Enjoy your meal! Bill amount: INR Srinivas-Gara,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"तुमच्या वाहनावर वाहतूक नियम उल्लंघन नोंदवले गेले आहे. दंड रक्कम: रु 750. चलन क्रमांक: CH34044459. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. या संदेशासोबत जोडलेला क्यूआर कोड स्कॅन करा आणि त्वरित पडताळणी करा.",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
MSEDCL: Bill amount INR January for 1046. Pay at https://mahadiscom.in by 2025-09-09,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Axis Bank: INR 1688 spent on your Card XX13097 at 96465 on Koshy. Available limit: INR 5427.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Kotak Mahindra Bank: OTP 5308 for transaction of INR 49187 at 37322. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax Dept: Your refund of INR 19288 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Were somewhere on Fredericksburg,0,en,public_dataset,{},sms_spam,0_en
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 218. Data balance: 216GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
UPPCL: Electricity bill for February is INR 2051. Pay by 2025-09-25 to avoid disconnection.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Wait 2 min..stand at bus stop,0,en,public_dataset,{},sms_spam,0_en
Flipkart: Your order 986318 is out for delivery. Track: https://flipkart.com/track/Yohannan-Seshadri,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Reva: Doctor appointment confirmed for Latur at 6,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Devansh: Doctor appointment confirmed for Proddatur at 12,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Are you free now?can i call now?,0,en,public_dataset,{},sms_spam,0_en
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,0,en,public_dataset,{},sms_spam,0_en
Adani Electricity: Your bill of INR July for 4290 is generated. Due date: 2025-09-20.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Ugh just got outta class,0,en,public_dataset,{},sms_spam,0_en
"प्रिय ग्राहक, INR 200 was debited from your SBI account. If this was not done by you, secure your account now. कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. sbi-secure-update.in SBI_Secure.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"आपका SBI केवाईसी समाप्त हो गया है और इसे पुनः सत्यापित करना आवश्यक है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] SBI_Secure.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Hows the pain dear?y r u smiling?,0,en,public_dataset,{},sms_spam,0_en
Alka: Doctor appointment confirmed for Fatehpur at 8,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Kotak Mahindra Bank: OTP 8601 for transaction of INR 18626 at 38612. Do not share with anyone.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your SBI account XX1297 has been debited with INR 7140. Avl bal: INR 51973. -State Bank of India,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"You have RECEIVED a cashback of Rs 2000 from Paytm Cashback. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। paytm-cashback-claim.tk Paytm_Cashback.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify973.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Income Tax Dept: Your refund of INR 10047 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
⚡ ALERT: Your electricity connection will be disconnected today due to pending bill of ₹500. Pay now: bit.ly/3xK2mN,1,en,utility_scam,"{""sender"": ""VM-YESBAN"", ""language"": ""en""}",synthetic_spam,1_en
Yes. that will be fine. Love you. Be safe.,0,en,public_dataset,{},sms_spam,0_en
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,0,en,public_dataset,{},sms_spam,0_en
MSEDCL: Bill amount INR September for 3886. Pay at https://mahadiscom.in by 2025-09-14,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hi Wahab, are we meeting today at Vijayawada?",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
How much for an eighth?,0,en,public_dataset,{},sms_spam,0_en
MSEDCL: Bill amount INR October for 2430. Pay at https://mahadiscom.in by 2025-09-23,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
UPI of INR 9420 to 30323 from A/C XX66609 successful. Ref No. Warrior - Yes Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Adani Electricity: Your bill of INR May for 3606 is generated. Due date: 2025-09-12.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
But that's on ebay it might be less elsewhere.,0,en,public_dataset,{},sms_spam,0_en
"Swiggy: Order from 493530 delivered. Enjoy your meal! Bill amount: INR Arya, Kumer and Chaudhary",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0,en,public_dataset,{},sms_spam,0_en
Get 50% discount on your 832 electricity bill! Pay only INR Guna. Limited time: http://bill-discount840.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
محترم گاہک، آپ کی HDFC Bank KYC کی میعاد ختم ہو گئی ہے اور دوبارہ تصدیق ضروری ہے۔ براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] HDFC_KYCUpdate.apk,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Passport Seva: Your appointment is confirmed for 12927 at May,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Dear Vehicle Owner, Your Google Account acount will be suspended due to unusual login activity. Please act right now to avoid penalty or your account will be blocked. Please check the attached file for full details and open it to proceed. [Forwarded] Google_Secure.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Your SBI account XX9925 has been debited with INR 45027. Avl bal: INR 58532. -State Bank of India,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",0,en,public_dataset,{},sms_spam,0_en
Your Amazon order #261927 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
EPFO: Pension contribution of INR 9620 received for October. Total balance: INR 467998,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart: Your order 490528 is out for delivery. Track: https://flipkart.com/track/Walla Group,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
🎉 Congratulations! You've won ₹500 in the IDBI Lucky Draw! Claim: rb.gy/x7n3p,1,en,financial_reward,"{""sender"": ""226420"", ""language"": ""en""}",synthetic_spam,1_en
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion228.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion743.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Jio: Main balance INR 5GB/day. Data balance 462GB. Active plans: 499,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9187035533,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hello Kavita, your FEDEX package with tracking code GB-7746-E71 is waiting for you to set delivery preferences: cutt.ly/fakeapp",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Jio: Main balance INR 5GB/day. Data balance 889GB. Active plans: 433,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"You have received a cashback of Rs 2000 from PhonePe Rewards. कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] PhonePe_Reward.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
ماذا ترغب في عيد ميلاد 4 ساعات؟,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
"Attention Customer, Netflix: Your membership has expired. Kindly respond immediately, otherwise you will lose this offer. Please check the attached file for full details and open it to proceed. [Forwarded] Netflix_Update.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Get 50% discount on your 239 electricity bill! Pay only INR Nizamabad. Limited time: http://bill-discount223.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Dear Customer, Disney+ Hotstar: Aapki membership expire ho gayi hai. Kripya turant action le, warna legal action hoga. Niche diye link se app install kare. hotstar-renew.info Hotstar_Renew.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Aadhaar: Your update request 2534 has been approved.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Tera Google Pay cashback ₹5,000 ready hai. Jaldi claim kar: bit.ly/3xK2mN",1,hi_latn,financial_reward,"{""sender"": ""+917597578096"", ""language"": ""hi_latn""}",synthetic_spam,1_hi_latn
UPPCL: Electricity bill for September is INR 3271. Pay by 2025-09-17 to avoid disconnection.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify606.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Your electricity bill of Rs 5000 with Power Distribution Co is pending. ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Scan the QR code attached to this message to complete verification instantly.",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
How's ur paper?,0,en,public_dataset,{},sms_spam,0_en
"You have received a cashback of Rs 25000 from UPI Rewards. कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। upi-cashback-claim.xyz UPI_Cashback.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank168.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
MSEDCL: Bill amount INR October for 2202. Pay at https://mahadiscom.in by 2025-09-08,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
